user_id,order_id,amount,time_diff,order_time,device_type
U008983,O00008983,15.5,2.692755897924549,14,H5
U008984,O00008984,67.92,17.670006325117043,16,H5
U008985,O00008985,36.0,387.1080832348551,8,H5
U008986,O00008986,2340.0,112.99806812983736,8,Android
U008987,O00008987,19.99,85.8222198525694,21,Android
U008988,O00008988,80.0,4.336322005481313,19,PC
U008989,O00008989,14.4,190.15884808278332,9,iOS
U008990,O00008990,2.68,150.7812531275162,13,H5
U008991,O00008991,9.99,98.37252371183484,10,H5
U008992,O00008992,9.9,3.1840708971270653,4,iOS
U008993,O00008993,39.99,6.5802422942308505,19,H5
U008994,O00008994,5.49,78.08329887867608,15,H5
U008995,O00008995,2.31,114.46879086983726,12,Android
U008996,O00008996,70.9,8.908316607293324,10,Android
U008997,O00008997,5.0,90.40386039239084,21,H5
U008998,O00008998,1.0,30.364663341624425,15,H5
U008999,O00008999,4.49,130.04629609012363,15,Android
U009000,O00009000,124.99,69.81246275578609,9,iOS
U009001,O00009001,103.0,12.433998538235858,12,iOS
U009002,O00009002,11.27,67.28799955479974,10,H5
U009003,O00009003,39.9,3.8409014151241863,3,iOS
U009004,O00009004,210.25,17.899662657275805,9,PC
U009005,O00009005,7.7,165.78899064227247,16,H5
U009006,O00009006,1.0,1.0,9,iOS
U009007,O00009007,25.93,33.67376166449657,18,PC
U009008,O00009008,25.0,1.1407525220312706,9,Android
U009009,O00009009,231.0,9.084024252693547,13,PC
U009010,O00009010,2.69,31.728173932569057,10,Android
U009011,O00009011,4.99,5.021947470876956,10,PC
U009012,O00009012,13.99,81.71121094876455,22,iOS
U009013,O00009013,151.75,8.178232870173117,17,H5
U009014,O00009014,16.92,108.87311649536916,9,H5
U009015,O00009015,42.81,4.867050619468499,21,H5
U009016,O00009016,1.29,5.502641000575839,20,Android
U009017,O00009017,14.95,32.788121658010915,23,H5
U009018,O00009018,178.3,204.19874709080128,12,PC
U009019,O00009019,114.8,92.29760021041191,19,iOS
U009020,O00009020,1.79,132.32222707684784,18,H5
U009021,O00009021,1.0,13.73663688940462,23,Android
U009022,O00009022,4.49,161.6871058400816,12,Android
U009023,O00009023,14.0,1.0,14,iOS
U009024,O00009024,40.0,21.563991523441096,15,iOS
U009025,O00009025,26.25,86.16178574651622,15,Android
U009026,O00009026,15.03,42.33581646611932,19,iOS
U009027,O00009027,89.99,373.259446265611,21,PC
U009028,O00009028,15.95,2.772810688104792,10,PC
U009029,O00009029,1.0,591.297775298885,13,H5
U009030,O00009030,3.55,87.94591370167605,22,H5
U009031,O00009031,459.26,73.6241591530865,23,Android
U009032,O00009032,30.0,5.522117405549317,19,Android
U009033,O00009033,9.99,28.735315097159532,12,PC
U009034,O00009034,1.0,232.72017835354404,11,iOS
U009035,O00009035,19.9,9.996408282153848,1,iOS
U009036,O00009036,35.5,97.53154878526136,13,iOS
U009037,O00009037,1.98,683.4266826255171,11,H5
U009038,O00009038,1.0,27.47357843656521,21,H5
U009039,O00009039,2466.8,77.23913349045644,15,Android
U009040,O00009040,316.0,107.29518507904712,16,iOS
U009041,O00009041,124.18,16.18895181998316,8,Android
U009042,O00009042,1.29,14.486261210814732,19,iOS
U009043,O00009043,21.95,54.84349858051418,8,iOS
U009044,O00009044,1.98,43.87095524585298,11,H5
U009045,O00009045,1.0,112.72653249676856,13,iOS
U009046,O00009046,225.0,6.483836658721122,15,H5
U009047,O00009047,94.42,322.3367454189584,22,H5
U009048,O00009048,1.0,1.29418904988371,22,H5
U009049,O00009049,135.0,82.76294011221118,19,PC
U009050,O00009050,99.0,74.42835258507104,19,H5
U009051,O00009051,75.84,13.022747208555243,23,Android
U009052,O00009052,4.55,14.723742354905678,8,iOS
U009053,O00009053,43.84,141.61317013877516,10,iOS
U009054,O00009054,29.9,7.979611010665925,5,iOS
U009055,O00009055,237.9,29.943279088464013,11,PC
U009056,O00009056,1.0,51.85703790729612,17,PC
U009057,O00009057,1.0,39.46475465129604,9,Android
U009058,O00009058,69.0,6.778185627730329,20,H5
U009059,O00009059,2.0,100.65779179066172,16,PC
U009060,O00009060,30.33,156.96651580611905,10,PC
U009061,O00009061,6.3,32.73028757948377,22,iOS
U009062,O00009062,45.0,416.0615311037575,11,iOS
U009063,O00009063,95.9,7.099431115664405,22,PC
U009064,O00009064,7.7,97.5681346698199,11,iOS
U009065,O00009065,11.85,53.515834905195824,8,iOS
U009066,O00009066,33.32,53.25098822606145,12,H5
U009067,O00009067,6.18,55.06520816244659,12,PC
U009068,O00009068,12.99,26.93927617350117,9,PC
U009069,O00009069,5.45,113.15185956102728,22,H5
U009070,O00009070,37.7,115.0750833167742,8,PC
U009071,O00009071,30.0,29.865504697188012,12,PC
U009072,O00009072,1.52,162.33019835486166,12,H5
U009073,O00009073,6.0,34.293008043283926,14,H5
U009074,O00009074,360.0,116.21905842086043,18,PC
U009075,O00009075,120.0,11.607310512504272,17,iOS
U009076,O00009076,87.0,16.628986317009318,17,H5
U009077,O00009077,374.0,34.15487765780241,9,H5
U009078,O00009078,1.46,81.09821255677818,21,Android
U009079,O00009079,5.41,93.33713993656212,20,iOS
U009080,O00009080,1.0,45.42938493029552,19,PC
U009081,O00009081,53.63,7.293205468254463,21,Android
U009082,O00009082,1.0,42.10393097416944,15,Android
U009083,O00009083,31.52,105.04935980646874,12,Android
U009084,O00009084,1163.43,100.0515359119898,12,iOS
U009085,O00009085,206.35,15.71285157576634,22,H5
U009086,O00009086,10.0,1.0,23,PC
U009087,O00009087,31.58,125.8463269099008,23,iOS
U009088,O00009088,1.29,10.12152670670833,16,Android
U009089,O00009089,185.0,7.734446263948371,22,iOS
U009090,O00009090,1.29,1.0,9,PC
U009091,O00009091,61.47,51.00237841588944,17,iOS
U009092,O00009092,79.0,62.97267434736711,22,Android
U009093,O00009093,29.95,91.36651033931348,18,Android
U009094,O00009094,1.79,31.596084878976782,9,H5
U009095,O00009095,4.86,111.54059718770168,12,iOS
U009096,O00009096,1.29,16.697241985235365,8,PC
U009097,O00009097,1.0,160.53588842895715,18,H5
U009098,O00009098,116.1,76.34499969814955,12,H5
U009099,O00009099,29.95,78.91246855111318,12,PC
U009100,O00009100,126.0,21.189427881049763,15,PC
U009101,O00009101,3.59,6.929864197360929,13,iOS
U009102,O00009102,41.75,56.24768498152969,18,Android
U009103,O00009103,1.0,86.04924253013353,13,H5
U009104,O00009104,30.0,8.9884504923929,23,H5
U009105,O00009105,11.0,270.58313764435474,12,iOS
U009106,O00009106,1.0,353.9662781593424,12,Android
U009107,O00009107,1.0,70.96158812150445,15,iOS
U009108,O00009108,126.0,269.7404702755815,21,Android
U009109,O00009109,159.14,17.799716514419863,23,PC
U009110,O00009110,19.23,2.317443576669738,8,iOS
U009111,O00009111,41.76,3.618640457175808,16,PC
U009112,O00009112,73.39,79.69943941387788,13,iOS
U009113,O00009113,15.13,5.726125391164616,16,PC
U009114,O00009114,5.16,286.48452740948403,9,Android
U009115,O00009115,146.0,13.77660056274136,10,Android
U009116,O00009116,62.48,32.71002054492767,8,Android
U009117,O00009117,60.0,155.59964712403044,12,H5
U009118,O00009118,101.54,22.216292242332848,9,Android
U009119,O00009119,9.99,25.05153239155812,18,iOS
U009120,O00009120,100.0,92.52771031687377,8,Android
U009121,O00009121,95.0,29.07745203775624,16,H5
U009122,O00009122,10.03,22.06749936699498,18,PC
U009123,O00009123,140.79,26.39411370790212,16,H5
U009124,O00009124,26.13,60.715346980267526,13,H5
U009125,O00009125,66.57,304.59028593322927,18,PC
U009126,O00009126,53.02,160.66877600909174,18,iOS
U009127,O00009127,15.0,30.14350202353672,15,iOS
U009128,O00009128,100.0,40.64145117478453,20,Android
U009129,O00009129,32.21,56.21195395028926,22,H5
U009130,O00009130,8.99,347.3899468591076,18,iOS
U009131,O00009131,110.0,17.029243434721412,22,Android
U009132,O00009132,165.28,39.81259480422977,19,H5
U009133,O00009133,1.0,117.64889981878171,16,H5
U009134,O00009134,2.0,299.0407161300371,22,iOS
U009135,O00009135,1.0,15.229623546927264,12,Android
U009136,O00009136,72.0,23.217109486403,22,PC
U009137,O00009137,9.9,1.9411464963085536,3,Android
U009138,O00009138,1.0,1.9038789319598588,22,Android
U009139,O00009139,15.0,83.39697833741148,22,PC
U009140,O00009140,1.0,99.97158825354296,11,PC
U009141,O00009141,691.51,83.03629314595781,10,iOS
U009142,O00009142,45.36,6.659484741739962,17,PC
U009143,O00009143,179.35,6.456889216027069,14,H5
U009144,O00009144,1.29,21.259058648242917,17,H5
U009145,O00009145,39.0,30.861468526332143,17,Android
U009146,O00009146,24.99,138.9890650097007,17,H5
U009147,O00009147,67.94,15.626499871999002,15,iOS
U009148,O00009148,228.45,4.058444812521574,20,iOS
U009149,O00009149,18.96,45.07692109113624,12,H5
U009150,O00009150,3.99,48.46734413486136,9,Android
U009151,O00009151,1.0,53.95392619350818,19,iOS
U009152,O00009152,104.81,157.85156617919813,23,Android
U009153,O00009153,210.0,9.28320859083553,16,H5
U009154,O00009154,24.99,109.54801586745832,21,PC
U009155,O00009155,55.86,37.11667567140946,8,iOS
U009156,O00009156,22.52,33.393140462745976,12,PC
U009157,O00009157,47.9,242.6640111241104,19,iOS
U009158,O00009158,8.01,25.70779682902932,19,H5
U009159,O00009159,4.49,92.583807364222,10,Android
U009160,O00009160,459.36,28.958387105338765,15,Android
U009161,O00009161,340.0,63.67841988604484,15,Android
U009162,O00009162,77.87,138.8833972576827,20,H5
U009163,O00009163,112.39,192.1249727397725,19,Android
U009164,O00009164,52.34,164.2024966367875,19,iOS
U009165,O00009165,139.9,78.54356907747581,8,PC
U009166,O00009166,50.35,25.74945633220088,11,H5
U009167,O00009167,14.99,97.41994694008083,19,PC
U009168,O00009168,1.0,111.37922831235608,22,iOS
U009169,O00009169,40.3,1.0,17,iOS
U009170,O00009170,1.0,52.05687175649317,22,PC
U009171,O00009171,120.4,166.7861937566611,15,PC
U009172,O00009172,1273.62,60.52826206936796,16,iOS
U009173,O00009173,7.68,33.57531587568681,16,iOS
U009174,O00009174,143.6,184.8731713149254,9,iOS
U009175,O00009175,2.99,15.251529666419376,16,iOS
U009176,O00009176,3.4,20.81094490152214,15,iOS
U009177,O00009177,1.98,104.6468220645981,18,PC
U009178,O00009178,52.15,39.108380246694246,21,PC
U009179,O00009179,3.5,112.34985534328064,18,H5
U009180,O00009180,12.0,15.4460999629355,20,Android
U009181,O00009181,30.0,26.16409000685303,23,Android
U009182,O00009182,2.93,15.333310321619114,21,PC
U009183,O00009183,6.92,275.0131146205764,16,PC
U009184,O00009184,1.0,46.78857268297816,16,Android
U009185,O00009185,4.99,37.01808296756863,10,Android
U009186,O00009186,29.56,1.287357474840673,12,Android
U009187,O00009187,11.0,14.98929442466814,22,H5
U009188,O00009188,522.0,49.201872155363226,20,iOS
U009189,O00009189,215.0,6.386587818758465,18,Android
U009190,O00009190,41.31,64.33738767390227,10,iOS
U009191,O00009191,1.0,54.62980309600428,23,H5
U009192,O00009192,114.98,131.16948464678464,13,iOS
U009193,O00009193,41.5,97.04065857083964,17,Android
U009194,O00009194,6.24,53.14459320074679,23,PC
U009195,O00009195,8.92,22.900908520977797,20,H5
U009196,O00009196,45.74,116.80054654123536,12,Android
U009197,O00009197,224.38,110.74764057691964,9,Android
U009198,O00009198,1.0,14.97638733285337,10,Android
U009199,O00009199,50.0,221.59697814406803,14,Android
U009200,O00009200,10.11,5.991544120673136,17,H5
U009201,O00009201,1.0,5.094923028726565,17,Android
U009202,O00009202,11.75,18.67097523458384,19,iOS
U009203,O00009203,549.0,216.1775116202224,12,Android
U009204,O00009204,8.99,66.05687401482822,10,H5
U009205,O00009205,9.8,139.58013303556763,11,PC
U009206,O00009206,115.4,23.27108627979552,13,PC
U009207,O00009207,17.99,60.64019031862893,15,iOS
U009208,O00009208,35.94,39.92561593983071,19,iOS
U009209,O00009209,2.9,158.33383449934468,14,Android
U009210,O00009210,11.83,2.0577452548517123,19,Android
U009211,O00009211,3.78,25.155530576307267,10,iOS
U009212,O00009212,10.11,14.89968214746318,9,PC
U009213,O00009213,65.0,176.4303289469545,10,H5
U009214,O00009214,624.16,56.72292584687972,12,Android
U009215,O00009215,32.0,46.60954931262879,21,H5
U009216,O00009216,10.31,53.72073091275889,14,PC
U009217,O00009217,2.49,321.5573797506276,21,iOS
U009218,O00009218,73.0,170.90137841091644,15,PC
U009219,O00009219,55.84,110.2887562491214,13,H5
U009220,O00009220,15.0,30.88486143365277,22,PC
U009221,O00009221,5.0,16.247768458419245,23,PC
U009222,O00009222,1.0,228.94303691563795,20,Android
U009223,O00009223,35.59,49.503951879250906,9,iOS
U009224,O00009224,1.98,29.40997518448863,18,H5
U009225,O00009225,27.0,57.2955472633902,9,H5
U009226,O00009226,1.0,224.92593570221797,17,Android
U009227,O00009227,24.0,44.05501429642664,18,PC
U009228,O00009228,150.47,74.43008140966825,12,H5
U009229,O00009229,113.4,146.19424540596293,18,Android
U009230,O00009230,50.0,50.13907940681843,21,H5
U009231,O00009231,24.99,23.93776064383885,12,Android
U009232,O00009232,58.41,468.6929733228879,8,Android
U009233,O00009233,5.0,282.2962118350554,8,iOS
U009234,O00009234,472.92,166.9109555907235,16,iOS
U009235,O00009235,9.98,104.9356026999844,21,PC
U009236,O00009236,1.0,31.443020626387696,22,Android
U009237,O00009237,4.49,220.19443884067445,14,H5
U009238,O00009238,15.0,29.011656591876587,15,PC
U009239,O00009239,14.95,145.21442391071363,19,Android
U009240,O00009240,1178.0,225.3770449066439,23,PC
U009241,O00009241,1.98,83.14458047718459,20,H5
U009242,O00009242,71.95,146.2353264878311,12,H5
U009243,O00009243,27.59,141.1877163056354,10,iOS
U009244,O00009244,9.9,19.31643974567274,20,PC
U009245,O00009245,4.99,99.21535620920694,10,iOS
U009246,O00009246,49.99,8.831599128227811,19,Android
U009247,O00009247,42.81,63.80748195733152,10,Android
U009248,O00009248,10.99,15.931647154030909,8,H5
U009249,O00009249,108.0,48.46076389295005,18,Android
U009250,O00009250,7.32,161.06887216714466,18,PC
U009251,O00009251,1.0,392.0220657260916,10,H5
U009252,O00009252,66.63,34.4400052511959,20,H5
U009253,O00009253,79.8,68.32730941423429,9,PC
U009254,O00009254,63.2,64.44021888827214,15,PC
U009255,O00009255,2.69,277.9092606006315,17,iOS
U009256,O00009256,1.0,58.60859203671559,21,Android
U009257,O00009257,49.99,108.0898126520452,17,H5
U009258,O00009258,76.25,229.351316118683,13,Android
U009259,O00009259,6.18,42.06714155138472,12,iOS
U009260,O00009260,158.0,209.1632317117628,8,iOS
U009261,O00009261,52.0,224.49838343740345,9,H5
U009262,O00009262,6.64,240.1892505734021,9,Android
U009263,O00009263,344.75,28.37899302129491,14,Android
U009264,O00009264,36.0,46.027661091591305,22,H5
U009265,O00009265,1.46,183.89438309068305,19,H5
U009266,O00009266,1.0,40.04804789185802,23,iOS
U009267,O00009267,24.5,82.52311629352863,23,H5
U009268,O00009268,39.0,11.30625220496328,14,iOS
U009269,O00009269,1.0,5.212841061447121,13,Android
U009270,O00009270,29.9,47.79162982652999,21,Android
U009271,O00009271,5.39,77.84317845682803,15,iOS
U009272,O00009272,1.0,44.88578244968125,11,Android
U009273,O00009273,112.51,77.59116214456779,16,H5
U009274,O00009274,35.89,65.14023372008987,15,iOS
U009275,O00009275,144.0,104.16873030043634,10,Android
U009276,O00009276,3.46,94.36383943131936,10,PC
U009277,O00009277,3.27,49.68668496233376,19,PC
U009278,O00009278,79.99,49.80392646195354,19,Android
U009279,O00009279,7.6,13.655551145608824,16,H5
U009280,O00009280,25.95,64.79830413288497,16,iOS
U009281,O00009281,2.0,79.62673539655817,20,PC
U009282,O00009282,1.0,58.24781959439803,18,H5
U009283,O00009283,5.07,35.468193723956084,12,iOS
U009284,O00009284,50.0,115.09836610015628,17,PC
U009285,O00009285,89.64,6.983623690350921,21,PC
U009286,O00009286,8.91,221.2687544717993,21,PC
U009287,O00009287,5.99,1.877354452775096,8,Android
U009288,O00009288,33.46,295.1483282027895,10,Android
U009289,O00009289,19.28,55.85021150726071,18,H5
U009290,O00009290,1.0,47.89515070785789,12,iOS
U009291,O00009291,43.8,26.668009797230923,11,Android
U009292,O00009292,154.98,1.0,11,iOS
U009293,O00009293,19.99,28.916493796006822,8,PC
U009294,O00009294,4.81,10.427382215867617,22,Android
U009295,O00009295,1.0,97.04545802080074,13,PC
U009296,O00009296,71.19,34.587276336601946,19,iOS
U009297,O00009297,1.0,131.17380943950226,17,Android
U009298,O00009298,49.95,20.864373508975955,18,Android
U009299,O00009299,1.0,207.44427865873695,11,PC
U009300,O00009300,113.2,66.61800328013791,8,H5
U009301,O00009301,28.75,10.944883754108323,17,Android
U009302,O00009302,11.83,46.10118087383235,21,iOS
U009303,O00009303,6.23,20.846710407112973,13,Android
U009304,O00009304,71.1,20.047537018268265,12,PC
U009305,O00009305,216.0,63.53716489323119,12,iOS
U009306,O00009306,56.64,100.29712537425556,9,Android
U009307,O00009307,66.11,218.34803476412628,8,PC
U009308,O00009308,20.0,62.773251993451176,23,PC
U009309,O00009309,25.0,303.89976465808536,14,H5
U009310,O00009310,252.54,255.6932714434342,23,PC
U009311,O00009311,150.0,180.2649413624745,12,PC
U009312,O00009312,300.0,62.37915403666635,10,H5
U009313,O00009313,9.99,13.66870858527268,21,H5
U009314,O00009314,167.59,22.120054608286537,13,H5
U009315,O00009315,14.98,93.8868345233964,10,H5
U009316,O00009316,27.96,49.29818315320013,23,PC
U009317,O00009317,93.99,14.288688440758325,13,iOS
U009318,O00009318,24.95,58.67942342490117,13,PC
U009319,O00009319,31.61,1.5825821522654842,21,PC
U009320,O00009320,5.0,119.14791345509222,16,Android
U009321,O00009321,4.64,6.878608267880352,15,iOS
U009322,O00009322,19.7,89.26735647709489,8,PC
U009323,O00009323,20.06,141.75776540244112,14,Android
U009324,O00009324,31.76,12.807506738729884,18,iOS
U009325,O00009325,23.74,65.80234152013239,16,iOS
U009326,O00009326,6.05,135.89083070790008,9,PC
U009327,O00009327,3.99,27.17653313880979,16,iOS
U009328,O00009328,22.18,16.00484071671527,23,Android
U009329,O00009329,100.0,36.9636742684956,13,iOS
U009330,O00009330,44.98,72.81046957753996,10,PC
U009331,O00009331,1.98,77.0691777116198,15,H5
U009332,O00009332,15.73,12.624286933546902,14,PC
U009333,O00009333,43.0,55.05246987982471,19,H5
U009334,O00009334,1.0,28.112431714394894,15,Android
U009335,O00009335,23.66,166.07821829361063,15,iOS
U009336,O00009336,36.0,33.86326517587914,14,Android
U009337,O00009337,39.99,164.20656102041684,8,iOS
U009338,O00009338,1.29,50.36434740537267,20,iOS
U009339,O00009339,4.99,116.70905632511612,17,iOS
U009340,O00009340,84.74,64.21255297455535,22,H5
U009341,O00009341,85.8,87.54859892612457,17,iOS
U009342,O00009342,620.01,45.28046419133329,17,H5
U009343,O00009343,15.72,131.57185907307115,15,PC
U009344,O00009344,9.87,49.83431896560623,23,H5
U009345,O00009345,3.2,55.0346848675938,12,PC
U009346,O00009346,66.9,65.62302512684671,20,H5
U009347,O00009347,33.45,160.44704395581576,9,Android
U009348,O00009348,2.99,96.92861824260248,9,iOS
U009349,O00009349,2.12,38.65428329941516,9,Android
U009350,O00009350,136.66,99.86685135558942,16,Android
U009351,O00009351,10.0,92.5573092976758,21,H5
U009352,O00009352,640.0,240.6535356589864,12,H5
U009353,O00009353,101.0,165.73262463804994,10,PC
U009354,O00009354,49.2,93.82986874314284,22,Android
U009355,O00009355,27.0,37.6021400546168,13,Android
U009356,O00009356,9.44,136.0983915959205,16,H5
U009357,O00009357,435.7,77.05406983687801,18,Android
U009358,O00009358,56.47,379.60814166246433,16,iOS
U009359,O00009359,23.85,25.59261840039724,16,iOS
U009360,O00009360,94.75,7.470683365235848,18,H5
U009361,O00009361,28.56,6.5208931467763245,17,Android
U009362,O00009362,1.0,91.95620968645947,21,Android
U009363,O00009363,15.21,252.10409292746343,18,iOS
U009364,O00009364,15.6,1.0,11,H5
U009365,O00009365,1.0,116.44127338181794,12,iOS
U009366,O00009366,66.9,96.31933977731649,19,Android
U009367,O00009367,8.94,118.61135898465656,21,H5
U009368,O00009368,1.98,39.52203276734686,8,Android
U009369,O00009369,1912.89,154.58042378969375,18,H5
U009370,O00009370,2.69,4.116339673508332,17,iOS
U009371,O00009371,1.0,126.74323914458569,13,iOS
U009372,O00009372,23.49,27.963695552746707,9,H5
U009373,O00009373,30.0,58.30773129881513,14,H5
U009374,O00009374,14.95,155.65974228026613,22,iOS
U009375,O00009375,9.99,28.49167547863229,11,iOS
U009376,O00009376,484.32,18.43396323077585,22,Android
U009377,O00009377,97.57,102.91917876315816,11,H5
U009378,O00009378,10.0,68.60447740076032,16,H5
U009379,O00009379,9.99,65.01402055879495,20,H5
U009380,O00009380,18.91,26.707416703122945,8,iOS
U009381,O00009381,219.82,3.195283492372257,13,iOS
U009382,O00009382,5.92,47.528011153976685,9,iOS
U009383,O00009383,228.18,10.140796511271802,13,PC
U009384,O00009384,243.4,212.7910576272157,14,PC
U009385,O00009385,12.0,3.7912737320780354,10,iOS
U009386,O00009386,19.0,50.85174201931746,11,H5
U009387,O00009387,64.6,4.829387834184852,9,H5
U009388,O00009388,2.58,9.03793340743096,14,H5
U009389,O00009389,375.38,96.79336848250249,16,Android
U009390,O00009390,221.87,93.74422127635091,12,iOS
U009391,O00009391,1.0,3.024968496842527,18,H5
U009392,O00009392,30.0,1.0,12,H5
U009393,O00009393,11.85,7.388796132820428,16,iOS
U009394,O00009394,605.76,129.57214381680225,15,iOS
U009395,O00009395,51.91,79.06110584124261,8,iOS
U009396,O00009396,27.6,3.497737668081636,9,PC
U009397,O00009397,591.25,60.26581404212672,14,iOS
U009398,O00009398,42.24,112.04070644328134,10,iOS
U009399,O00009399,91.65,182.89682919137627,13,PC
U009400,O00009400,1.0,244.67882207651604,8,iOS
U009401,O00009401,84.62,35.69983102684668,23,H5
U009402,O00009402,219.99,13.138972234912938,15,H5
U009403,O00009403,29.61,24.33601466430313,9,H5
U009404,O00009404,79.64,134.71875988250935,8,H5
U009405,O00009405,548.0,320.15677381792347,9,H5
U009406,O00009406,7.21,56.52871406853379,15,Android
U009407,O00009407,41.65,32.79166051837023,20,PC
U009408,O00009408,1.79,50.4629904416349,17,iOS
U009409,O00009409,8.49,32.721715163439185,21,H5
U009410,O00009410,144.01,26.673275885598954,12,H5
U009411,O00009411,31.95,81.07095576772045,19,H5
U009412,O00009412,143.22,1.427499476169092,16,Android
U009413,O00009413,34.4,27.04501857536544,19,iOS
U009414,O00009414,79.99,97.45945924639334,10,iOS
U009415,O00009415,3.8,2.9329166443630728,15,H5
U009416,O00009416,384.0,7.818112294338439,11,Android
U009417,O00009417,11.5,31.255657925890016,14,Android
U009418,O00009418,19.95,189.19219513514705,17,H5
U009419,O00009419,1384.38,130.29169115747513,17,H5
U009420,O00009420,1.0,2.0165197095441263,15,Android
U009421,O00009421,58.85,62.69208253680264,10,iOS
U009422,O00009422,109.2,28.90374068013622,10,Android
U009423,O00009423,167.79,94.13640417559756,8,Android
U009424,O00009424,8.59,115.0677641372974,15,iOS
U009425,O00009425,2.58,178.80945923355063,22,iOS
U009426,O00009426,2.28,58.06351470848009,9,iOS
U009427,O00009427,39.32,467.45759749593856,14,iOS
U009428,O00009428,9.0,352.0195749838157,22,PC
U009429,O00009429,10.59,192.46361155867208,18,iOS
U009430,O00009430,26.0,76.98231782800434,14,Android
U009431,O00009431,12.95,45.67576745325817,21,Android
U009432,O00009432,19.0,40.78478754610783,14,iOS
U009433,O00009433,97.39,1.097896902965679,11,Android
U009434,O00009434,1.79,25.792380666158444,14,Android
U009435,O00009435,9.99,114.18465640499284,17,PC
U009436,O00009436,26.99,83.28712125102886,23,PC
U009437,O00009437,1.0,223.37794933074517,22,H5
U009438,O00009438,3.66,4.618506016960154,21,H5
U009439,O00009439,3.99,15.187144162589693,23,iOS
U009440,O00009440,19.9,1.0,6,iOS
U009441,O00009441,114.02,39.95621917730867,18,H5
U009442,O00009442,1.0,11.335935102538102,22,Android
U009443,O00009443,15.97,507.68549705997617,15,H5
U009444,O00009444,19.95,139.2875040764133,16,iOS
U009445,O00009445,367.4,47.2951061526397,14,H5
U009446,O00009446,85.25,156.0213560245146,13,iOS
U009447,O00009447,26.92,102.719084410446,12,H5
U009448,O00009448,1.98,140.4474806666347,22,H5
U009449,O00009449,35.5,151.96640679060232,17,Android
U009450,O00009450,8.99,7.968126299948016,22,Android
U009451,O00009451,36.97,87.78943603559324,17,Android
U009452,O00009452,4.45,1.0,14,Android
U009453,O00009453,2.69,3.9985872844577255,17,PC
U009454,O00009454,265.27,210.8878983172237,9,H5
U009455,O00009455,31.1,67.4867161041455,12,Android
U009456,O00009456,44.39,119.82914811794984,20,iOS
U009457,O00009457,85.19,164.0930642201816,15,PC
U009458,O00009458,1.0,268.87514310385814,13,iOS
U009459,O00009459,50.33,183.1729576824889,13,Android
U009460,O00009460,195.98,59.42835011465333,8,H5
U009461,O00009461,20.0,36.84855714345718,23,H5
U009462,O00009462,12.92,15.10371998272691,9,H5
U009463,O00009463,290.0,46.02254143552137,10,Android
U009464,O00009464,598.0,41.08366293956637,14,iOS
U009465,O00009465,38.67,73.80132752919707,19,H5
U009466,O00009466,178.11,98.56318748703336,17,iOS
U009467,O00009467,1.29,344.8455964086772,13,Android
U009468,O00009468,34.45,117.30366210606736,12,H5
U009469,O00009469,104.97,92.89065851543708,16,PC
U009470,O00009470,3.9,36.72965221985597,17,Android
U009471,O00009471,107.0,3.160187292421764,14,PC
U009472,O00009472,5.0,30.5867813209358,16,Android
U009473,O00009473,81.0,131.66553408893662,18,PC
U009474,O00009474,19.75,20.677975807424428,18,Android
U009475,O00009475,17.99,112.09036164256848,10,iOS
U009476,O00009476,16.95,78.02788686145372,18,iOS
U009477,O00009477,2.69,16.97123492241183,15,H5
U009478,O00009478,50.0,27.29728719097936,19,H5
U009479,O00009479,9.88,61.72034222603074,16,H5
U009480,O00009480,1.3,48.77359756228992,9,Android
U009481,O00009481,100.0,135.68588836421625,11,H5
U009482,O00009482,5.16,119.320320688886,9,Android
U009483,O00009483,25.0,76.91988983342995,20,PC
U009484,O00009484,12.31,155.47646193490365,14,PC
U009485,O00009485,29.52,74.43595528690386,21,Android
U009486,O00009486,52.87,300.1597116623927,11,PC
U009487,O00009487,114.1,22.041794679155856,21,iOS
U009488,O00009488,54.4,112.70025817065516,19,iOS
U009489,O00009489,1.0,41.57521058247401,13,Android
U009490,O00009490,1.0,29.436233015080116,15,iOS
U009491,O00009491,11.07,17.90312238630466,22,PC
U009492,O00009492,437.52,72.36778585316583,21,H5
U009493,O00009493,13.16,21.840276921958665,20,H5
U009494,O00009494,26.2,20.122399063995413,13,Android
U009495,O00009495,750.0,419.3844806191818,11,iOS
U009496,O00009496,18.3,145.63920498932518,13,H5
U009497,O00009497,85.0,124.14827594964218,8,H5
U009498,O00009498,38.44,142.21561085182267,22,H5
U009499,O00009499,1.0,312.415489777551,13,Android
U009500,O00009500,1.98,76.64575129324479,18,iOS
U009501,O00009501,158.0,22.389666437238517,22,iOS
U009502,O00009502,65.0,178.38196962973558,22,H5
U009503,O00009503,44.8,122.18687975467095,23,iOS
U009504,O00009504,89.0,48.14655823109799,21,iOS
U009505,O00009505,119.75,57.74723614912174,17,H5
U009506,O00009506,4.99,47.67819367583402,20,Android
U009507,O00009507,50.69,239.25906861060488,18,H5
U009508,O00009508,45.9,37.87926641615891,15,iOS
U009509,O00009509,9.0,297.90111504410794,11,iOS
U009510,O00009510,15.37,216.9872871917313,16,iOS
U009511,O00009511,1.0,89.60955828880908,13,Android
U009512,O00009512,1.0,78.03686771585038,13,iOS
U009513,O00009513,45.51,41.59594656321946,11,iOS
U009514,O00009514,1.0,1.6657759506203884,15,iOS
